Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
93605,170.0,28.3,85313.0,30455.0,0.0,7.647058823529412,-666666666.0,1979.0,-666666666.0,745.0,0.0,27.41935483870968,,,11.764705882352942,10.0,0.0,,,97.05882352941175,0.0,9.411764705882351,2.3529411764705883,Big Creek,Fresno County,37.2,-119.25,117.0,CA
93606,774.0,26.0,30543.0,10667.0,37.98449612403101,5.297157622739018,157900.0,1983.0,947.0,771.0,0.0,84.72222222222223,,,2.713178294573644,4.521963824289406,2.9715762273901807,,,69.63824289405684,0.0,85.27131782945736,8.656330749354005,Biola,Fresno County,36.802,-120.016,266.0,CA
93608,973.0,29.9,34408.0,11567.0,10.174717368961971,1.027749229188078,125000.0,1969.0,1024.0,843.0,0.0,66.58031088082902,,,17.26618705035971,0.0,0.0,,,70.19527235354573,0.0,97.73895169578624,0.0,Cantua Creek,Fresno County,36.5,-120.3,302.0,CA
93609,5668.0,33.5,44068.0,17078.0,28.01693719124912,5.434015525758645,173600.0,1969.0,997.0,831.0,0.0932400932400932,78.64801864801865,,,14.431898376852503,3.652081863091037,4.410726887791108,,,52.875793930839805,0.0,71.3302752293578,1.2702893436838392,Caruthers,Fresno County,36.5,-119.9,1584.0,CA
93610,23587.0,34.2,41234.0,14714.0,18.522915165133337,1.7509645143511257,190700.0,1983.0,1427.0,923.0,0.1163241566498642,74.2535866614967,,,12.58744223512952,4.252342391995591,1.1065417390935686,,,68.09259337770806,7.05897316318311,51.46478992665451,2.183406113537118,Chowchilla,Madera County,37.1,-120.3,5809.0,CA
93611,48759.0,36.1,84028.0,32325.0,6.745421358108247,3.09481326524334,290500.0,1994.0,1877.0,1515.0,0.2037120869171571,85.06111362607514,2035.0,400780.0,10.853380914292746,15.024918476588937,1.1997785024303205,,,71.91903033286162,2.1965175659878176,25.898808425111262,12.45308558419984,Clovis,Fresno County,36.82,-119.69,15825.0,CA
93612,35625.0,32.4,40687.0,20476.0,25.571929824561405,5.052631578947368,172200.0,1976.0,1404.0,956.0,0.624424871828579,77.35638227947943,4795.0,233710.0,14.470175438596492,6.39719298245614,1.4063157894736842,,,65.12842105263158,4.861754385964912,37.83298245614035,7.663157894736842,Clovis,Fresno County,36.81,-119.71,14584.0,CA
93614,11134.0,52.6,60101.0,31404.0,15.061972336985807,3.5656547512125023,243700.0,1993.0,1625.0,1224.0,0.3944174757281553,74.27184466019418,,,16.714567989940722,10.33770432908209,0.8712053170468834,,,89.73414765582899,1.0957427698940183,8.334830249685648,2.173522543560266,Coarsegold,Madera County,37.2,-119.7,5329.0,CA
93615,6277.0,25.6,34737.0,10983.0,41.75561574000319,5.018320853911104,104300.0,1976.0,974.0,772.0,0.0,71.9438877755511,,,9.972916998566197,0.3664170782220806,3.1384419308586904,,,75.30667516329457,0.0,91.57240720089214,0.9718018161542138,Cutler,Tulare County,36.5,-119.28,1471.0,CA
93616,2726.0,27.1,31448.0,14297.0,37.52751283932502,3.228173147468819,244300.0,1975.0,1375.0,606.0,1.042752867570386,85.50573514077163,,,9.207630227439472,3.374908290535583,2.017608217168012,,,64.96698459280998,0.0,87.6008804108584,3.374908290535583,Del Rey,Fresno County,36.65,-119.6,709.0,CA
93618,30754.0,29.0,41003.0,15662.0,26.13968914612733,5.270859075242245,172100.0,1977.0,1314.0,873.0,0.7042851081883751,75.83368689011455,,,14.36561097743383,3.791376731482083,3.267867594459257,,,81.77472849060285,0.4227092410743318,82.22995382714444,1.7916368602458217,Dinuba,Tulare County,36.52,-119.39,7808.0,CA
93619,34587.0,38.3,115392.0,46448.0,4.313759505016336,1.8475149622690603,387700.0,2002.0,2204.0,1848.0,0.2224764810577167,86.99466056445462,,,8.905079943331309,18.94642495735392,0.3469511666232978,,,79.53855494839101,1.4224997831555208,18.52140977824038,10.64272703616966,Clovis,Fresno County,36.9,-119.6,10079.0,CA
93620,9388.0,30.5,40738.0,17528.0,22.454196847038773,7.168726033233916,159100.0,1974.0,1175.0,874.0,0.0,77.38853503184713,-666666666.0,61230.0,15.370685982104815,3.270132083510865,1.9386450788240304,,,65.76480613549212,2.588410737111206,67.7886663826161,0.9267149552620366,Dos Palos,Merced County,37.1,-120.7,3296.0,CA
93621,155.0,63.0,53661.0,43850.0,12.258064516129032,0.0,-666666666.0,1971.0,-666666666.0,-666666666.0,0.0,42.1875,,,30.967741935483872,11.612903225806452,0.0,,,100.0,0.0,0.0,0.0,Dunlap,Fresno County,36.79,-119.09,213.0,CA
93622,10298.0,27.8,42965.0,16004.0,26.859584385317536,7.195571955719557,151000.0,1987.0,1263.0,689.0,0.0,74.95261305171947,-666666666.0,54005.0,14.604777626723637,3.1268207418916294,2.3402602447077103,,,68.32394639735871,0.3690036900369003,89.72616041949894,0.1553699747523791,Firebaugh,Fresno County,36.7,-120.6,2782.0,CA
93623,108.0,69.5,105868.0,39518.0,0.0,0.0,341300.0,1981.0,-666666666.0,-666666666.0,0.0,30.76923076923077,,,0.0,0.0,0.0,,,91.66666666666669,0.0,8.333333333333334,0.0,Fish Camp,Mariposa County,37.47,-119.66,170.0,CA
93624,1170.0,31.6,33352.0,9401.0,37.77777777777778,6.837606837606837,-666666666.0,1988.0,-666666666.0,529.0,0.0,50.29239766081872,-666666666.0,2905.0,10.341880341880342,4.017094017094017,1.5384615384615383,,,49.23076923076923,1.623931623931624,84.95726495726495,3.418803418803418,Five Points,Fresno County,36.4,-120.09,295.0,CA
93625,7715.0,32.0,53793.0,21800.0,20.9202851587816,4.264419961114712,233000.0,1977.0,1559.0,835.0,0.0,79.40495867768595,-666666666.0,45770.0,15.320803629293584,7.569669475048607,1.892417368762152,,,74.21905379131562,0.4795852235904083,66.0401814646792,9.125081011017498,Fowler,Fresno County,36.62,-119.66,2416.0,CA
93626,1995.0,44.1,83958.0,37059.0,8.070175438596491,3.2581453634085213,303700.0,1991.0,2147.0,1516.0,0.0,78.91816920943134,,,9.423558897243108,15.43859649122807,1.0025062656641603,,,78.54636591478696,0.0,32.83208020050125,13.834586466165414,Friant,Fresno County,37.0,-119.7,613.0,CA
93627,198.0,21.4,44375.0,11148.0,0.0,0.0,-666666666.0,1998.0,-666666666.0,-666666666.0,0.0,75.75757575757575,,,3.5353535353535355,0.0,0.0,,,20.707070707070702,0.0,100.0,0.0,Helm,Fresno County,36.54,-120.12,29.0,CA
93628,220.0,25.6,73750.0,22302.0,0.0,0.0,-666666666.0,1976.0,1390.0,-666666666.0,0.0,100.0,-666666666.0,4265.0,0.0,24.545454545454547,0.0,,,63.18181818181818,0.0,0.0,0.0,Hume,Fresno County,37.2,-118.7,403.0,CA
93630,20133.0,29.3,46610.0,18588.0,21.60631798539711,3.397407241841752,208900.0,1990.0,1532.0,847.0,0.4018146467919637,76.90213869086196,,,13.892614116127753,3.322902697064521,4.261659961257637,,,71.98132419410918,0.0695375751254159,75.84562658322157,4.614314806536532,Kerman,Fresno County,36.7,-120.1,5642.0,CA
93631,16206.0,34.0,63884.0,28901.0,18.178452425027768,4.010860175243737,254400.0,1980.0,1624.0,845.0,0.0746602956547708,84.84395998208153,,,13.593730717018389,10.872516351968407,2.042453412316426,,,86.0730593607306,0.1542638528939899,45.90275206713563,2.505244970998396,Kingsburg,Fresno County,36.5,-119.5,5587.0,CA
93633,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,1955.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Kings Canyon National Pk,Tulare County,36.9,-118.7,256.0,CA
93634,24.0,49.4,-666666666.0,25625.0,66.66666666666667,20.83333333333333,-666666666.0,1986.0,-666666666.0,-666666666.0,77.77777777777777,11.11111111111111,,,4.166666666666667,58.333333333333336,0.0,,,37.5,54.16666666666666,8.333333333333334,0.0,Lakeshore,Fresno County,37.26,-119.17,622.0,CA
93635,40550.0,31.0,46967.0,19494.0,21.26510480887793,5.9186189889025895,230200.0,1992.0,1505.0,1100.0,0.9638890829084306,80.73618774883006,,,15.807644882860666,4.471023427866832,1.780517879161529,,,67.14673242909987,1.2305795314426633,68.48828606658446,2.8779284833538843,Los Banos,Merced County,37.0,-120.9,12546.0,CA
93636,12191.0,44.8,80179.0,32794.0,10.942498564514803,2.821753752768436,290900.0,1986.0,1796.0,1483.0,0.0,84.31178103927013,-666666666.0,117140.0,15.51144286768928,11.328028873759331,0.721843983266344,,,83.93897137232385,1.8702321384628005,28.65228447215159,3.674842096628661,Madera,Madera County,37.0,-119.9,4186.0,CA
93637,40986.0,30.2,49937.0,19508.0,17.669448104230714,3.4987556726687163,199900.0,1986.0,1324.0,1002.0,0.3019903912148249,83.02676733013041,840.0,257985.0,13.421656175279365,5.81174059434929,2.4740155174937786,,,72.69555457961255,2.4910945200800274,69.96291416581272,2.713121553701264,Madera,Madera County,36.9,-120.2,12241.0,CA
93638,50453.0,28.2,37682.0,14324.0,29.94866509424613,3.6449765127940856,169200.0,1983.0,1226.0,951.0,1.125738188976378,69.05142716535433,,,10.51275444473074,3.0622559609934,4.443739718153529,,,75.0104057241393,3.7520068182268647,80.37183120924425,1.1079618654985828,Madera,Madera County,37.0,-120.0,12038.0,CA
93640,12645.0,29.0,27771.0,8874.0,44.87149070778964,9.489916963226571,144200.0,1985.0,1070.0,760.0,0.6334343156155329,55.27402919305976,,,10.241202056148676,0.6880189798339265,4.752866745749308,,,54.005535784895216,2.3092131277184658,95.51601423487544,0.2056148675365757,Mendota,Fresno County,36.7,-120.4,2797.0,CA
93641,171.0,53.3,2499.0,9558.0,26.90058479532164,11.11111111111111,260900.0,1976.0,-666666666.0,-666666666.0,0.0,100.0,,,23.39181286549708,0.5847953216374269,0.0,,,85.38011695906432,9.35672514619883,11.11111111111111,0.0,Miramonte,Fresno County,36.7,-119.0,438.0,CA
93643,2915.0,44.6,53889.0,28035.0,13.447684391080616,3.5334476843910805,243300.0,1982.0,1446.0,591.0,0.0,76.4808362369338,,,16.157804459691253,8.439108061749572,0.9605488850771868,,,77.42710120068611,0.0,19.72555746140652,0.274442538593482,North Fork,Madera County,37.4,-119.4,1778.0,CA
93644,8252.0,54.2,49034.0,26458.0,19.15899175957344,2.556955889481338,278600.0,1980.0,1662.0,942.0,0.029958058717795,74.80527261833433,,,17.886572952011633,10.227823557925351,0.1696558410082404,,,92.85021812893844,0.0,10.167232186136694,4.786718371303927,Oakhurst,Madera County,37.4,-119.6,4431.0,CA
93645,239.0,40.5,-666666666.0,72655.0,3.7656903765690375,0.0,341900.0,1987.0,1500.0,-666666666.0,0.0,81.63265306122449,-666666666.0,2110.0,0.0,16.317991631799163,0.0,,,100.0,0.0,0.0,0.0,O Neals,Madera County,37.18,-119.64,149.0,CA
93646,10959.0,26.8,26434.0,10377.0,43.29774614472123,5.2650789305593575,118500.0,1986.0,1113.0,737.0,0.0,68.57386848847139,-666666666.0,62625.0,14.244000364996806,1.8523587918605715,7.409435167442285,,,70.18888584724884,0.5292453691030203,94.24217538096542,0.1551236426681266,Orange Cove,Fresno County,36.66,-119.28,2671.0,CA
93647,11387.0,26.6,30987.0,10829.0,35.461491174145955,7.833494335645912,135600.0,1974.0,1179.0,826.0,0.0,63.04541406945681,,,10.60858874154738,2.7750944059014664,2.43259857732502,,,72.40713093878985,1.7827346974620182,87.38912795292877,8.123298498287522,Orosi,Tulare County,36.6,-119.2,2928.0,CA
93648,16018.0,26.3,31653.0,11297.0,39.99250842801848,4.594830815332751,134700.0,1991.0,1124.0,775.0,0.4060913705583756,71.84433164128596,,,11.768010987638906,1.7355475090523165,3.252590835310276,,,75.64614808340617,0.2622050193532276,97.40916468972408,0.2746909726557622,Parlier,Fresno County,36.63,-119.52,3875.0,CA
93650,3863.0,37.8,36106.0,16067.0,27.517473466217965,5.565622573129692,65300.0,1974.0,1054.0,869.0,0.0,64.11764705882354,,,20.553973595651048,3.986538959358012,4.581931141599793,,,57.77892829407197,1.164897747864354,58.52964017602899,7.325912503235827,Fresno,Fresno County,36.84,-119.8,1458.0,CA
93651,1743.0,50.9,100952.0,42511.0,1.2048192771084338,4.360298336201951,381300.0,1992.0,1845.0,847.0,0.0,73.8327904451683,,,19.44922547332186,18.646012621916235,0.0,,,90.4188181296615,0.0,18.47389558232932,0.8605851979345955,Prather,Fresno County,37.01,-119.53,673.0,CA
93652,373.0,33.6,36750.0,12819.0,39.94638069705094,4.557640750670242,120800.0,1969.0,742.0,828.0,0.0,79.47019867549669,,,9.6514745308311,1.3404825737265416,6.970509383378016,,,74.79892761394102,0.0,71.84986595174263,0.0,Raisin City,Fresno County,36.6,-119.9,111.0,CA
93653,1324.0,53.7,63125.0,31106.0,7.175226586102719,4.154078549848943,248600.0,1996.0,1640.0,1094.0,0.0,73.37883959044369,,,19.637462235649547,8.761329305135952,0.2265861027190332,,,87.00906344410876,0.0755287009063444,11.027190332326285,0.8308157099697885,Raymond,Madera County,37.2,-119.9,570.0,CA
93654,31093.0,31.9,44151.0,18324.0,24.41385520856785,6.406586691538289,199700.0,1978.0,1475.0,926.0,1.353239043129038,74.41068622315349,,,11.176148972437526,6.171807159167658,2.5793586980992504,,,73.33805036503394,1.4408387740005788,68.06998359759432,3.77898562377384,Reedley,Fresno County,36.6,-119.4,8832.0,CA
93656,7345.0,29.7,49530.0,14627.0,25.48672566371681,4.275017018379851,166900.0,1974.0,1372.0,861.0,0.2770083102493075,83.18163830629204,,,14.322668481960518,4.111640571817563,5.377808032675289,,,44.179714091218514,1.3070115724982982,70.8645336963921,0.6807351940095303,Riverdale,Fresno County,36.4,-119.9,1840.0,CA
93657,35093.0,34.4,51209.0,20603.0,25.463767702960705,4.328498560966574,209000.0,1978.0,1445.0,912.0,0.1705851813394645,79.722613661648,,,13.287550223691335,6.94725443820705,2.4620294645655827,,,78.55697717493517,0.1909212663494144,67.91952811101929,5.157723762573733,Sanger,Fresno County,36.8,-119.4,11444.0,CA
93660,4360.0,24.6,28500.0,10181.0,40.87155963302752,4.197247706422019,120200.0,1985.0,1065.0,615.0,0.0,86.15090735434575,,,8.669724770642201,1.3990825688073394,3.05045871559633,,,80.04587155963303,0.0,92.08715596330276,0.0,San Joaquin,Fresno County,36.6,-120.2,1130.0,CA
93662,30454.0,31.7,42027.0,17050.0,23.983713141130885,3.441255664280554,179500.0,1977.0,1430.0,897.0,0.2731758900246739,78.92139584067677,,,15.216391935377947,4.025743744664084,2.3116831943258687,,,78.22617718526303,0.3546332173113548,79.54948446837854,4.705457411177513,Selma,Fresno County,36.6,-119.6,8979.0,CA
93664,486.0,57.6,110833.0,56726.0,3.909465020576132,0.0,452600.0,1989.0,2268.0,930.0,0.0,60.49382716049383,,,16.46090534979424,25.925925925925927,0.0,,,89.50617283950618,0.0,2.469135802469136,1.646090534979424,Shaver Lake,Fresno County,37.2,-119.1,2295.0,CA
93665,882.0,40.4,37299.0,11720.0,7.82312925170068,20.521541950113377,92100.0,1956.0,830.0,-666666666.0,0.0,86.70520231213872,,,8.503401360544217,7.82312925170068,3.401360544217687,,,60.77097505668935,18.367346938775512,81.63265306122449,0.0,South Dos Palos,Merced County,37.1,-120.6,144.0,CA
93666,1117.0,21.3,26932.0,8201.0,63.38406445837064,2.3276633840644583,67900.0,1972.0,1107.0,654.0,0.0,78.49162011173185,,,12.44404655326768,0.0,1.2533572068039391,,,92.03222918531782,0.0,98.38854073410924,1.3428827215756491,Sultana,Tulare County,36.52,-119.39,207.0,CA
93667,2877.0,40.8,64856.0,27198.0,12.478275981925616,5.074730622175878,257500.0,1985.0,1666.0,1072.0,0.0,65.87719298245614,,,14.772332290580463,5.491831769204032,2.398331595411888,,,85.64476885644768,0.0,9.628084810566564,0.5561348627042058,Tollhouse,Fresno County,37.0,-119.3,1060.0,CA
93668,1018.0,43.0,38162.0,19016.0,29.960707269155208,0.0,260900.0,1963.0,1236.0,1035.0,0.0,90.03115264797508,,,18.27111984282908,4.911591355599215,2.75049115913556,,,59.43025540275049,0.0,74.85265225933202,0.0,Tranquillity,Fresno County,36.63,-120.28,361.0,CA
93669,160.0,69.4,36667.0,24787.0,8.75,0.0,-666666666.0,1978.0,-666666666.0,-666666666.0,0.0,70.0,,,24.375,6.875,0.0,,,81.25,0.0,9.375,0.0,Wishon,Madera County,37.28,-119.54,261.0,CA
93673,834.0,29.4,37031.0,11799.0,39.92805755395683,3.237410071942446,106900.0,1970.0,1330.0,772.0,0.0,75.63636363636364,,,13.42925659472422,1.7985611510791366,5.155875299760192,,,91.12709832134291,0.0,82.01438848920863,0.3597122302158273,Traver,Tulare County,36.454,-119.487,184.0,CA
93675,3248.0,50.1,70275.0,29240.0,8.52832512315271,3.940886699507389,187500.0,1984.0,1504.0,1048.0,0.0,62.00317965023847,,,17.179802955665025,8.312807881773399,0.0,,,85.06773399014779,0.0,25.64655172413793,1.5394088669950738,Squaw Valley,Fresno County,36.8,-119.2,1678.0,CA
93701,10011.0,25.1,17371.0,8814.0,60.29367695534911,5.943462191589252,98500.0,1957.0,933.0,687.0,6.126616746085773,59.73451327433628,7565.0,34195.0,9.43961642193587,2.4373189491559284,3.166516831485366,,,49.91509339726301,8.190989911097793,69.59344720807113,10.38857257017281,Fresno,Fresno County,36.75,-119.79,3828.0,CA
93702,44650.0,27.5,25517.0,10464.0,46.64053751399776,4.918253079507279,110800.0,1954.0,1000.0,772.0,2.9135204445077645,71.3634420857672,,,10.080627099664056,2.0470324748040314,6.512877939529675,,,50.82418812989921,4.929451287793953,75.02799552071669,12.83090705487122,Fresno,Fresno County,36.74,-119.75,12806.0,CA
93703,33143.0,28.8,27873.0,13651.0,40.5213770630299,5.889629786078508,122100.0,1957.0,1052.0,873.0,3.030569219957836,74.61349262122278,12655.0,157800.0,11.8727936517515,3.005159460519567,2.661195425881785,,,53.08209878405697,5.569803578432851,62.47473071236762,15.357692423739552,Fresno,Fresno County,36.77,-119.76,10249.0,CA
93704,28491.0,37.5,55918.0,28875.0,18.065353971429573,4.032852479730441,226300.0,1959.0,1462.0,949.0,2.14144185337601,80.07163542142966,16925.0,220665.0,12.88477062932154,12.600470323961954,1.96202309501246,,,70.55561405356077,6.275665999789407,40.9322242111544,5.893089045663543,Fresno,Fresno County,36.8,-119.8,11678.0,CA
93705,38315.0,29.5,35009.0,15644.0,35.19770324938014,6.109878637609292,149900.0,1964.0,1231.0,890.0,3.1682250212502896,73.76555134842748,17365.0,184385.0,13.921440689025186,5.723606942450737,2.127104267258254,,,52.70259689416677,12.146678846404802,54.592196267780245,6.172517290878246,Fresno,Fresno County,36.79,-119.83,13085.0,CA
93706,40471.0,28.4,30176.0,13041.0,41.83983593190185,5.174075263769119,140400.0,1968.0,1129.0,791.0,2.6619552414605416,69.21868865331763,,,13.55538533764918,2.5895085369770947,4.526698129524845,,,58.06874057967433,14.568456425588693,65.10093647303007,8.428257270638234,Fresno,Fresno County,36.6,-119.9,11392.0,CA
93710,32410.0,28.1,47723.0,21892.0,26.17402036408516,6.436285097192225,210600.0,1976.0,1464.0,927.0,2.348283159260018,76.31237627141785,,,11.848195001542734,10.01851280468991,0.7590249922863314,,,63.47423634680654,6.979327368096267,39.38907744523295,9.80870101820426,Fresno,Fresno County,36.82,-119.78,12181.0,CA
93711,37173.0,44.5,71028.0,45255.0,9.78129287386006,3.943722594356119,325900.0,1982.0,1887.0,1111.0,0.4450784593437946,81.98002853067047,2495.0,265445.0,11.118284776585156,19.414628897317947,0.9038818497296424,,,76.41836817044629,3.526753288677266,25.97853280606892,7.274096790681408,Fresno,Fresno County,36.84,-119.83,16376.0,CA
