Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language Rate,Spanish Language Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
90001,56314.0,27.3,34050.0,11224.0,33.55115956955642,5.645132649074831,241800.0,1951.0,1649.0,975.0,16.742887401915947,64.07837096230683,,,11.57438647583194,1.7917391767588875,3.7859146926164007,12.3912348616685,77.82789359661896,49.89345455836914,9.464786731541002,89.8142557800902,0.1473878609226835,Los Angeles,Los Angeles County,33.97,-118.25,13788.0,CA
90002,50098.0,26.2,30214.0,10497.0,36.15912810890654,5.561100243522696,218800.0,1951.0,1633.0,968.0,13.659163200391486,65.78174700269146,,,13.475587847818275,1.6707253782586131,3.0061080282646016,26.43219290191225,63.71511836799872,48.3751846381093,24.583815721186475,74.1845981875524,0.3014092378937283,Los Angeles,Los Angeles County,33.95,-118.25,12598.0,CA
90003,66913.0,26.8,30016.0,9915.0,38.38118153423102,6.8745983590632616,228600.0,1949.0,1683.0,1064.0,17.4998898823944,58.93934722283399,,,11.907999940220884,2.7020160506926905,2.820079805120081,24.66635780789981,65.06657899062962,22.38578452617578,24.63796272772107,74.11115926651024,0.3616636528028933,Los Angeles,Los Angeles County,33.96,-118.27,17127.0,CA
90004,63547.0,35.8,38493.0,26575.0,25.135726312807844,7.929563944796764,724900.0,1949.0,3578.0,1070.0,23.08361287116412,58.24947198409741,,,10.703888460509544,16.96382205296867,3.18189686373865,23.946055675326924,44.79676459943034,34.54293672399956,3.5737328276708578,50.83166789935009,25.64873243426125,Los Angeles,Los Angeles County,34.08,-118.31,24278.0,CA
90005,38638.0,34.0,31214.0,19305.0,28.316683058129303,7.00087996273099,635500.0,1953.0,3252.0,939.0,35.08710801393728,44.609258337481336,324945.0,248820.0,14.938661421398622,14.565971323567473,2.8598788757182048,16.064496091930224,46.03757958486464,19.55070138205912,4.280759873699467,52.79258760805425,33.32470624773539,Los Angeles,Los Angeles County,34.06,-118.31,16345.0,CA
90006,61419.0,33.5,31403.0,13295.0,30.511730897604977,8.176622869144728,403200.0,1956.0,2327.0,940.0,34.7397888630308,42.9457991837836,492870.0,361000.0,16.244158973607515,7.847734414432016,3.850599977205751,9.612660577345771,67.21861313274394,18.059558117195003,3.2400397271202723,74.57627118644068,18.066070759862583,Los Angeles,Los Angeles County,34.05,-118.29,20332.0,CA
90007,43779.0,24.0,22646.0,10961.0,40.95114095799356,5.977751890175655,372500.0,1957.0,2050.0,1038.0,17.65439429928741,44.16270783847981,,,9.091116745471574,6.539665136252541,2.3344525914251126,31.930834418328423,44.39571484044862,28.78549076041024,10.132712030882386,52.11402727335024,18.703031133648555,Los Angeles,Los Angeles County,34.03,-118.28,12762.0,CA
90008,33012.0,41.5,36180.0,24589.0,26.26014782503332,6.64909729795226,443800.0,1953.0,2354.0,1032.0,13.84785528082787,69.37356821233905,105775.0,242345.0,14.727977705076942,10.793044953350297,0.9754028837998304,69.10820307766873,19.432327638434508,12.14709802496062,69.3020719738277,22.179813401187445,3.226099600145402,Los Angeles,Los Angeles County,34.01,-118.35,15006.0,CA
90010,3792.0,39.5,47308.0,42849.0,17.985232067510548,5.063291139240507,569900.0,1984.0,3523.0,1637.0,8.329560887279312,55.04753282028067,7035.0,30765.0,11.761603375527429,27.953586497890296,0.3428270042194092,21.149789029535864,7.093881856540085,19.699367088607595,1.8196202531645569,8.70253164556962,73.65506329113924,Los Angeles,Los Angeles County,34.06,-118.3,2382.0,CA
90011,102926.0,27.8,29889.0,9350.0,43.9150457610322,4.265200240949809,269100.0,1944.0,1772.0,993.0,21.82154415164124,54.71824112600812,325150.0,542225.0,10.484231389542002,1.3660299632745856,4.646056390027787,10.137380253774555,79.46971610671744,29.31232147368012,8.015467423197249,90.42613139537144,0.6441521092823971,Los Angeles,Los Angeles County,34.01,-118.26,23547.0,CA
90012,30029.0,36.6,29492.0,19524.0,25.405441406640247,2.051350361317393,393800.0,1985.0,2603.0,1116.0,11.025106678574971,58.37054678971917,37815.0,168755.0,12.751007359552432,13.766692197542376,5.58127143761031,35.18931699357288,21.865529987678578,28.5124379766226,11.768623663791669,25.988211395650872,43.471311065969566,Los Angeles,Los Angeles County,34.06,-118.24,11370.0,CA
90013,10575.0,43.1,21120.0,27397.0,45.21040189125296,9.371158392434989,384900.0,1939.0,2524.0,686.0,17.21806326974161,47.1625211301618,,,14.90307328605201,21.2387706855792,1.843971631205673,65.55082742316785,14.638297872340424,32.009456264775416,32.652482269503544,18.174940898345152,16.86052009456265,Los Angeles,Los Angeles County,34.05,-118.24,7516.0,CA
90014,6659.0,43.2,17134.0,32965.0,43.05451268959303,7.148220453521549,331700.0,1939.0,2254.0,615.0,18.64971238268241,45.74629125037844,27220.0,47570.0,11.277969665114885,23.87745907793963,4.009611052710617,67.53266256194624,11.8185913800871,49.52695599939931,19.522450818441207,17.96065475296591,16.849376783300794,Los Angeles,Los Angeles County,34.044,-118.252,4990.0,CA
90015,18226.0,32.8,28953.0,24352.0,34.22034456271261,6.792494238999232,428900.0,1967.0,2739.0,866.0,27.396616541353385,46.11137218045113,,,9.43706792494239,10.78678810490508,3.017667069022276,19.30209590694612,59.78821463842862,31.69647755953034,6.38648085153078,66.37770218369363,15.49434873257983,Los Angeles,Los Angeles County,34.04,-118.27,8245.0,CA
90016,47786.0,35.2,38050.0,20028.0,23.488050893567152,6.501904323442012,363000.0,1947.0,2087.0,1086.0,13.086000275494742,68.35942880756693,150555.0,425750.0,13.87644916921274,8.100698949483112,2.44423052776964,42.319926338258064,45.6200560833717,28.49788641024568,37.70141882559746,52.60118026200142,3.203867241451471,Los Angeles,Los Angeles County,34.03,-118.36,17204.0,CA
90017,23719.0,30.2,21009.0,17686.0,51.29221299380244,3.946203465576121,395300.0,1967.0,3125.0,848.0,37.44013522396469,36.89548314395718,152625.0,112080.0,9.996205573590792,9.199376027657152,6.328260044689911,17.399553100889584,60.6433660778279,30.57042877018424,5.076099329651335,67.64619081748809,14.435684472363928,Los Angeles,Los Angeles County,34.05,-118.26,10610.0,CA
90018,48852.0,33.9,32104.0,15811.0,28.71735036436584,6.581102104315074,357600.0,1944.0,2031.0,967.0,17.54553688235886,65.92532957633088,,,14.146810775403258,6.106198313272742,2.9620076967166136,34.29951690821256,52.41341193809875,20.30827806435765,32.13993285842954,58.26373536395644,3.3816425120772946,Los Angeles,Los Angeles County,34.03,-118.32,16658.0,CA
90019,67606.0,36.9,43244.0,26072.0,23.10149986687572,6.267195219359229,639400.0,1941.0,2682.0,1135.0,18.89638258736971,65.340282035561,,,14.133360944294886,14.835961305209596,1.891843919178771,37.10469484956956,41.06292340916487,37.20527763807946,21.31467621217052,46.90116261870248,15.020856137029256,Los Angeles,Los Angeles County,34.05,-118.34,25116.0,CA
90020,39102.0,35.4,37121.0,25509.0,21.84031507339778,6.940821441358498,515600.0,1969.0,2282.0,1119.0,22.06299591247896,55.39793219523924,,,13.873970640887936,20.47209861388164,1.8541251086900925,18.88394455526572,32.29246585852386,24.96803232571224,5.237583755306634,36.07488108025165,45.52964042759961,Los Angeles,Los Angeles County,34.07,-118.31,17900.0,CA
90021,2913.0,47.5,12748.0,20992.0,46.82457947133539,6.831445245451425,398800.0,1939.0,2139.0,408.0,28.484848484848484,30.38961038961039,10265.0,10665.0,13.903192584963955,12.701682114658428,7.861311362856162,44.6961894953656,44.59320288362513,38.1737040851356,25.231719876416065,50.29179539993135,4.668726398901476,Los Angeles,Los Angeles County,34.03,-118.24,1761.0,CA
90022,69516.0,30.5,39051.0,13002.0,25.7149433224006,6.248921111686518,296300.0,1950.0,1655.0,977.0,11.06466504307368,64.8104394605794,,,13.23292479429196,2.541860866563093,3.2927671327464183,12.972553081305024,78.93434604983025,68.84602105989988,0.4819034466885321,97.52862650325105,0.9120202543299384,Los Angeles,Los Angeles County,34.03,-118.15,17713.0,CA
90023,45886.0,30.2,37082.0,11615.0,31.181624024757006,5.378546833456828,294900.0,1948.0,1819.0,960.0,15.011547344110854,63.93848926941925,,,11.304101468857604,2.85054264917404,4.864228740792399,7.374798413459443,84.01691147626727,51.60397506864839,1.148498452687094,96.04236586322624,0.987229220241468,Los Angeles,Los Angeles County,34.02,-118.2,11259.0,CA
90024,50117.0,23.2,59125.0,43483.0,23.88012051798791,5.6028892391803184,1000001.0,1970.0,4001.0,1862.0,4.932297240705411,49.19733842073426,,,3.4898337889338946,15.80302093102141,0.0838038988766286,55.24672266895465,7.901510465510705,60.69597142686114,2.829379252549036,9.086737035337311,27.68721192409761,Los Angeles,Los Angeles County,34.07,-118.43,19932.0,CA
90025,45284.0,34.7,71278.0,47739.0,12.293525306951684,5.105556046285664,680300.0,1973.0,3271.0,1609.0,10.642319626234888,64.39245336852241,,,5.520713717869446,30.23805317551453,0.6514442187085947,53.03860083031535,14.79109619291582,62.38406501192474,1.9278332302800103,18.573889232399964,21.433618938256338,Los Angeles,Los Angeles County,34.05,-118.44,23058.0,CA
90026,67986.0,34.5,46435.0,26134.0,22.975318447915747,8.056070367428589,590600.0,1939.0,2484.0,1094.0,18.58388580302216,61.10912022934958,276650.0,578205.0,10.76545171064631,17.706586650192687,2.896184508575295,31.766834348248167,47.54214102903539,65.40170035007208,3.0550407436825227,55.55555555555556,16.509281322625245,Los Angeles,Los Angeles County,34.08,-118.26,26686.0,CA
90027,46025.0,38.9,50316.0,37794.0,18.320478001086364,7.046170559478544,801700.0,1955.0,3132.0,1219.0,11.102083925742374,64.73168948287768,114470.0,449300.0,11.661053775122216,26.56382400869093,1.6990765888104291,47.08310700706138,17.644758283541552,66.47474198804997,2.763715372080392,21.268875611080933,13.942422596414993,Los Angeles,Los Angeles County,34.13,-118.29,23390.0,CA
90028,29994.0,33.2,31742.0,25993.0,27.908915116356603,9.178502367140094,571100.0,1962.0,2783.0,1137.0,16.64271170200024,53.30578512396694,118190.0,258340.0,10.565446422617857,22.98126291925052,1.820364072814563,48.43635393745416,27.902247116089885,59.89864639594585,6.551310262052411,33.213309328532375,7.611522304460892,Los Angeles,Los Angeles County,34.1,-118.33,17126.0,CA
90029,40161.0,35.5,35253.0,18764.0,27.71594332810438,7.355394536988621,520800.0,1952.0,2511.0,977.0,29.60819462227913,48.901408450704224,258515.0,268355.0,12.534548442518862,14.60372002689176,3.747416647991833,21.956624586041183,51.35579293344289,43.656781454645056,3.037772963820622,57.84965513806928,15.70180025397774,Los Angeles,Los Angeles County,34.09,-118.29,14723.0,CA
90031,39333.0,35.3,34656.0,15546.0,30.54941143569013,6.462766633615539,354200.0,1944.0,1960.0,996.0,14.002232419694902,62.84881557732854,106080.0,276200.0,12.338240154577582,6.480563394605039,5.049195332163832,16.456919126433274,54.35130806193273,37.502860193730456,1.3805201738997788,67.18531512978923,25.98835583352401,Los Angeles,Los Angeles County,34.08,-118.22,11903.0,CA
90032,47309.0,34.0,45208.0,17276.0,20.583821260225328,8.313428734490266,332300.0,1953.0,1875.0,1090.0,9.509046554177678,70.15653588127668,87655.0,370825.0,14.428544251622313,6.182755923819992,3.134710097444461,23.54520281553193,61.30757361178634,52.37481240355957,1.7290578959605996,81.76245534676278,9.380878902534402,Los Angeles,Los Angeles County,34.08,-118.18,13521.0,CA
90033,48567.0,29.0,27190.0,11480.0,35.837091028887926,6.932690921819343,296200.0,1948.0,2010.0,908.0,18.119929653372665,54.38815453565553,,,10.916877715321103,3.424135730022443,3.665040047769061,8.987584162085367,78.83748224102786,55.543887825066406,1.4866061317355406,91.10301233347748,5.3225441143163055,Los Angeles,Los Angeles County,34.05,-118.21,13690.0,CA
90034,58968.0,32.3,56743.0,34903.0,17.86731786731787,5.114638447971782,654500.0,1968.0,2920.0,1402.0,9.661119515885025,72.88956127080182,,,8.850563017229684,23.112535612535613,1.3176638176638176,46.77621760955094,24.029982363315696,61.00596933930267,8.567358567358568,30.02306335639669,18.72201872201872,Los Angeles,Los Angeles County,34.03,-118.4,27210.0,CA
90035,31399.0,37.0,75327.0,47409.0,11.64686773464123,5.40144590592057,859000.0,1954.0,3480.0,1679.0,4.294921992651045,75.96530329498223,,,8.258224784228798,27.491321379661773,1.2261536991623938,55.95082645944138,9.748718112041784,71.87490047453741,8.76461033790885,10.481225516736204,7.997069970381222,Los Angeles,Los Angeles County,34.05,-118.39,14030.0,CA
90036,36425.0,34.8,71049.0,50539.0,14.168840082361015,5.375428963623885,970700.0,1944.0,4001.0,1818.0,3.3396113739721622,70.04915246451375,,,6.599862731640357,33.57309540150995,0.5106382978723404,56.15374056280027,8.96636925188744,65.56760466712423,3.6238846945779,9.474262182566918,20.98558682223748,Los Angeles,Los Angeles County,34.07,-118.35,19920.0,CA
90037,61536.0,29.5,26638.0,10659.0,40.94676287051482,6.935777431097244,273200.0,1939.0,1974.0,959.0,23.67292109026303,56.30281232395892,260970.0,404400.0,12.329368174726987,2.619604784191368,3.872529901196048,21.353354134165368,68.42173686947478,20.069552782111284,19.484529381175246,76.82982319292772,1.053042121684867,Los Angeles,Los Angeles County,34.0,-118.29,17192.0,CA
90038,28798.0,32.6,33850.0,23089.0,29.87707479686089,8.09083964164178,548900.0,1963.0,2651.0,1036.0,22.65118089800156,57.370879833895664,175920.0,249430.0,12.257795680255573,14.393360650045144,3.1807764428085283,28.165150357663727,50.3923883603028,40.183346065699006,5.271199388846448,57.542190429890965,6.180984790610459,Los Angeles,Los Angeles County,34.09,-118.33,12812.0,CA
90039,27843.0,38.8,67170.0,40192.0,11.216463743131127,5.426857738031103,624900.0,1945.0,2518.0,1330.0,3.952465366686363,76.00945440220603,,,10.781884136048555,23.39187587544445,1.928671479366448,46.30966490679884,31.458535358977123,55.88478253061811,2.302194447437417,39.23068634845383,17.85727112739288,Los Angeles,Los Angeles County,34.12,-118.26,12127.0,CA
90040,12830.0,35.2,44531.0,15736.0,18.300857365549493,6.671862821512081,323000.0,1957.0,1769.0,875.0,2.721917529961406,74.14178346536664,5210.0,93945.0,13.296960249415433,2.7279812938425567,4.091971940763835,24.84801247077163,68.30865159781762,71.12236944660951,0.9197194076383476,95.72876071706936,0.9586905689789555,Los Angeles,Los Angeles County,33.99,-118.15,3397.0,CA
90041,28439.0,40.1,64545.0,30416.0,10.717676430254228,4.52195928126868,547600.0,1944.0,2488.0,1199.0,5.713058419243986,69.78808705612829,36230.0,288910.0,9.68036850803474,20.355849361791904,1.177959843876367,44.66050142410071,25.3911881571082,54.3338373360526,1.4170681106930625,37.030134674214985,29.241534512465275,Los Angeles,Los Angeles County,34.13,-118.21,9998.0,CA
90042,61034.0,35.0,51427.0,22320.0,19.94462103090081,6.774912343939444,390800.0,1952.0,2148.0,1169.0,9.90306712962963,69.91102430555556,140205.0,555355.0,12.270210046859129,11.280597699642822,2.6411508339613987,29.74080020971917,53.1031883868008,52.01854703935511,3.0196284038404824,68.63551463118917,11.842579545826917,Los Angeles,Los Angeles County,34.11,-118.19,21018.0,CA
90043,43118.0,40.3,38738.0,24652.0,22.2876756806902,8.233220464771094,358800.0,1945.0,2210.0,1028.0,7.246292863762743,74.2354031510658,,,12.962103993691729,7.48179414629621,1.8855234472841969,64.47655271580315,27.10468945683937,16.939561204137483,61.0116424695023,30.669326035530403,1.7162206039241152,Los Angeles,Los Angeles County,33.99,-118.34,17172.0,CA
90044,88412.0,30.2,28344.0,12692.0,35.25765733158395,5.46645251775777,270400.0,1951.0,1858.0,986.0,15.595014185979789,65.23956772609901,,,14.749129077500791,3.804913360177352,2.523413111342352,37.69624032936706,52.44423833868706,29.36705424602995,36.84228385287065,60.63090983124463,0.4003981359996381,Los Angeles,Los Angeles County,33.95,-118.29,27479.0,CA
90045,41453.0,35.1,78082.0,41422.0,10.061997925361252,4.778906231153354,673900.0,1957.0,2995.0,1690.0,2.0914166745528533,76.44553799564683,,,7.355318071068439,20.442428774756955,0.4848864979615468,68.58610956987431,10.826719417171256,61.58299761175307,13.88560538441126,17.173666562130606,12.867584975755674,Los Angeles,Los Angeles County,33.96,-118.4,16127.0,CA
90046,51329.0,38.1,56337.0,56531.0,15.412340002727502,7.110989888756843,860100.0,1959.0,3696.0,1403.0,4.006051627950956,71.59201941563967,53165.0,587030.0,8.667614798651835,36.11603576925325,1.104638703267159,58.99199283056362,9.659256950262035,79.95480137933721,4.015274016637768,9.976816224746244,5.712170507900018,Los Angeles,Los Angeles County,34.11,-118.37,30688.0,CA
90047,46999.0,37.4,40528.0,19409.0,20.872784527330367,7.708674652652184,295700.0,1946.0,1932.0,1072.0,9.067759078830823,73.97586359610274,,,15.804591587055045,7.419306793761569,1.583012404519245,64.86095448839338,27.634630524053705,16.096087150790442,65.78012298134003,31.132577288878487,0.6744824357965064,Los Angeles,Los Angeles County,33.95,-118.31,17150.0,CA
90048,22409.0,37.1,72913.0,61719.0,9.71484671337409,5.899415413449953,980800.0,1955.0,3533.0,1695.0,3.0381756512953744,75.6152125279642,,,7.742424918559507,32.02731045562051,0.4819492168325226,59.39131598911152,6.617876745950288,81.77517961533313,2.445446026150208,7.430050426168058,9.491722075951628,Los Angeles,Los Angeles County,34.07,-118.38,12939.0,CA
90049,35262.0,41.8,116732.0,96664.0,6.1596052407691,3.831319834382621,1000001.0,1967.0,4001.0,1872.0,2.881766765418799,74.02100727174792,20970.0,339115.0,3.624298111281266,31.433270943225,0.3800124780216664,67.82939141285236,4.472236401792298,85.24473937950201,0.7571890420282457,6.525438148715331,9.0749248482786,Los Angeles,Los Angeles County,34.09,-118.5,18097.0,CA
90056,8380.0,50.8,76688.0,54326.0,7.422434367541766,7.374701670644391,749500.0,1958.0,3584.0,1462.0,0.77780658542909,88.07363235675395,,,5.823389021479714,23.92601431980907,0.1909307875894988,86.34844868735084,5.930787589498807,12.028639618138424,75.83532219570405,5.023866348448688,2.804295942720764,Los Angeles,Los Angeles County,33.99,-118.37,3518.0,CA
90057,45747.0,32.4,26940.0,13451.0,38.81347410759175,6.898813036920454,292800.0,1965.0,2189.0,872.0,45.08377528511757,36.66400713380579,412355.0,223420.0,12.75493474981966,8.8552254792664,5.182853520449428,12.269657026690275,62.90685728025881,23.21245108968894,4.97737556561086,69.91496710166787,19.732441471571907,Los Angeles,Los Angeles County,34.06,-118.28,17247.0,CA
90058,2748.0,29.0,15988.0,8361.0,59.53420669577875,6.477438136826783,191300.0,1944.0,4001.0,645.0,15.555555555555555,61.48148148148148,,,3.6026200873362444,2.838427947598253,7.168850072780204,17.103347889374092,67.5764192139738,35.37117903930131,14.665211062590975,78.09315866084425,8.260553129548763,Los Angeles,Los Angeles County,34.0,-118.21,921.0,CA
90059,42470.0,26.0,33678.0,10977.0,37.08500117730163,7.129738639039322,224100.0,1954.0,1778.0,899.0,10.523238819058754,68.67874890382929,,,11.71650576877796,2.3381210266070167,2.9314810454438427,35.618083352955026,53.82152107369908,38.19401930774664,32.96209088768543,64.54202966800094,0.675771132564163,Los Angeles,Los Angeles County,33.92,-118.25,10617.0,CA
90061,28641.0,27.6,34566.0,12107.0,31.59805872699976,7.080758353409448,253800.0,1953.0,1715.0,1114.0,11.529314445248682,67.00444628270085,63910.0,188145.0,13.37592961139625,3.2820083097657204,3.240110331343179,36.51757969344646,52.257253587514406,34.99179497922559,36.93655947767187,61.743654202018085,0.1326769316713802,Los Angeles,Los Angeles County,33.92,-118.27,7385.0,CA
90062,32675.0,33.0,32067.0,13342.0,29.17214996174445,7.0726855394032135,281900.0,1939.0,1940.0,1013.0,17.717835797420573,61.104120792702105,136015.0,239505.0,15.237949502677887,3.179801071155317,3.651109410864575,35.58377964804897,54.24942616679419,16.0,36.08263198163733,60.52027543993879,0.8263198163733741,Los Angeles,Los Angeles County,34.0,-118.31,9795.0,CA
90063,54353.0,30.9,39206.0,13026.0,26.684819605173587,6.969256526778651,280400.0,1947.0,1678.0,1014.0,12.789292685193791,66.58146667905939,140365.0,383010.0,12.065571357606755,2.5757547881441685,3.475429139145953,8.562544845730686,82.7406030945854,44.589995032472906,0.5777050024837636,96.81710301179328,1.3154747668022004,Los Angeles,Los Angeles County,34.04,-118.19,14012.0,CA
90064,25788.0,38.9,86573.0,56458.0,8.21312238250349,3.5597952536063286,904800.0,1954.0,3496.0,1690.0,4.521500038188345,77.53761551974337,,,7.755545214828603,24.115867845509538,0.1783775399410578,59.06623235613464,12.308050255932992,71.24243834341554,2.9664960446719406,14.049170156662012,18.85373041724833,Los Angeles,Los Angeles County,34.04,-118.43,11540.0,CA
90065,46254.0,37.1,52794.0,25511.0,20.850088640982403,4.879577982444761,470000.0,1953.0,2369.0,1116.0,10.53756446592018,68.56386191516053,,,11.752497081333509,11.873567691442902,3.13702598694167,29.22558049033597,52.13603147835863,46.968910796904055,1.6625589138236694,62.8010550438881,14.656029748778485,Los Angeles,Los Angeles County,34.11,-118.23,15288.0,CA
90066,58337.0,37.1,68346.0,40815.0,11.539846066818658,4.892263914839639,741500.0,1962.0,3022.0,1434.0,7.270977057596663,70.12353601796887,,,8.29147882133123,23.677940243756108,0.7662375507825222,55.23938495294581,22.226031506591013,62.857191833656174,4.943689253818332,30.82949071772632,14.273959922519156,Los Angeles,Los Angeles County,34.0,-118.43,25319.0,CA
90067,2364.0,58.9,89500.0,123397.0,8.121827411167512,3.4686971235194584,984400.0,1980.0,3750.0,2001.0,2.077151335311573,72.89812067260138,,,14.255499153976311,36.33671742808799,0.9729272419627748,63.3248730964467,2.8764805414551606,82.95262267343486,0.2538071065989847,1.353637901861252,12.013536379018612,Los Angeles,Los Angeles County,34.058,-118.414,1808.0,CA
90068,21943.0,38.5,73373.0,70721.0,11.197192726609853,6.585243585653739,958900.0,1958.0,3995.0,1443.0,3.5212288074192144,71.07665555716562,21960.0,272015.0,5.477828920384633,33.527776511871664,0.2734357198195324,72.87517659390238,6.220662625894363,77.1362165610901,5.322882012486898,9.60215102766258,7.865834206808549,Los Angeles,Los Angeles County,34.13,-118.33,13901.0,CA
90069,20426.0,42.4,78607.0,85643.0,11.28953294820327,6.707137961421718,694800.0,1965.0,3454.0,1570.0,3.0975954738330977,73.01272984441302,,,8.131792813081367,36.92842455693724,0.9987271125036716,70.20953686478018,12.136492705375504,78.27278958190541,3.231175952217762,13.82551649858024,5.223734456085381,West Hollywood,Los Angeles County,34.09,-118.38,14781.0,CA
90071,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Los Angeles,Los Angeles County,34.053,-118.255,0.0,CA
90073,801.0,53.4,-666666666.0,11593.0,49.68789013732834,4.369538077403246,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.76119402985075,13.432835820895525,,,20.09987515605493,1.7478152309612984,2.746566791510612,76.52933832709114,14.731585518102372,51.43570536828964,32.33458177278402,18.22721598002497,1.9975031210986267,Los Angeles,Los Angeles County,34.059,-118.451,4.0,CA
90077,8328.0,47.8,172443.0,110368.0,3.422190201729107,3.710374639769453,1000001.0,1966.0,4001.0,2001.0,0.1313370107696349,76.01786183346466,,,3.554274735830932,21.5297790585975,0.3362151777137367,68.22766570605188,6.051873198847262,87.2478386167147,1.585014409221902,6.712295869356388,7.096541786743516,Los Angeles,Los Angeles County,34.1,-118.45,3888.0,CA
90079,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Los Angeles,Los Angeles County,34.053,-118.245,0.0,CA
90089,3326.0,19.4,10625.0,3821.0,1.0222489476849068,4.419723391461215,-666666666.0,1996.0,-666666666.0,-666666666.0,2.4600246002460024,33.702337023370234,,,0.3006614552014431,0.5111244738424534,0.0,63.55983162958509,6.133493686109441,51.05231509320505,2.1046301864101022,10.763680096211663,32.98256163559832,Los Angeles,Los Angeles County,34.022,-118.286,31.0,CA
90090,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Dodgertown,Los Angeles County,34.07,-118.24,0.0,CA
90094,6062.0,33.2,96010.0,67279.0,8.990432200593863,5.938634114153745,621100.0,2005.0,3882.0,2001.0,1.2342215988779803,84.34782608695652,,,2.210491586935005,29.29726162982514,0.0,63.49389640382712,3.464203233256351,48.64731111844276,13.873309138898051,7.868690201253711,27.515671395579016,Playa Vista,Los Angeles County,33.98,-118.42,3168.0,CA
90095,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Los Angeles,Los Angeles County,34.071,-118.443,2.0,CA
90201,102515.0,28.2,37013.0,11636.0,29.805394332536704,6.402965419694679,276300.0,1959.0,1701.0,1089.0,6.389121021043835,70.60700448226088,,,11.377847144320343,2.2777154562746915,3.317563283421938,8.503145881090573,81.30712578647027,69.85611861678778,1.1159342535238743,95.37628639711262,0.6545383602399649,Bell Gardens,Los Angeles County,33.98,-118.17,24940.0,CA
90210,21478.0,46.8,138750.0,116876.0,8.809013874662446,3.1427507216686843,1000001.0,1960.0,4001.0,2001.0,0.6297229219143576,69.0176322418136,3565.0,163855.0,10.862277679485986,22.93044045069373,1.2431325076822797,46.28922618493342,7.235310550330571,86.19983238662817,1.168637675761244,6.704534872893193,6.699878945898129,Beverly Hills,Los Angeles County,34.1,-118.42,9563.0,CA
90211,8080.0,40.3,69942.0,50869.0,11.893564356435643,5.024752475247524,1000001.0,1952.0,4000.0,1773.0,3.3187548237715463,72.6781579624389,,,8.997524752475247,21.497524752475247,0.495049504950495,43.40346534653465,5.594059405940594,81.93069306930693,1.547029702970297,5.891089108910891,11.856435643564357,Beverly Hills,Los Angeles County,34.065,-118.381,4052.0,CA
90212,12415.0,42.2,84516.0,64182.0,9.883205799436166,7.821184051550544,1000001.0,1943.0,4001.0,1902.0,4.0977269212927165,69.89330446884182,,,5.163109142166734,25.35642368103101,0.7410390656463954,51.91300845751108,6.572694321385421,77.84937575513491,2.5936367297623844,6.411598872331856,10.696737817156665,Beverly Hills,Los Angeles County,34.06,-118.4,6170.0,CA
90220,50222.0,30.3,45474.0,15623.0,23.672892357930788,8.08808888534905,221100.0,1956.0,1655.0,1070.0,7.31785944551902,69.72920696324951,67070.0,346135.0,13.537891760583012,3.3570945004181434,2.375452988730039,42.085141969654735,48.46083389749512,34.367408705348254,38.04109752698021,57.52060849826769,0.9597387599060172,Compton,Los Angeles County,33.87,-118.24,13498.0,CA
90221,53657.0,27.6,42753.0,12696.0,26.958271986879623,7.2665262687067855,239500.0,1953.0,1691.0,1104.0,6.627432267642225,68.7185196967287,,,13.14273999664536,1.8450528356039289,3.2353653763721417,25.83819445738673,64.65326052518776,41.5025066626908,21.5162979667145,76.61628492088637,0.5423337122835791,Compton,Los Angeles County,33.88,-118.2,12368.0,CA
90222,32362.0,27.6,40056.0,12763.0,29.11748346826525,6.60960385637476,229700.0,1956.0,1591.0,1049.0,6.005267778753292,68.79719051799825,45090.0,209765.0,14.770409739818303,2.459674927383969,2.8459304122118536,32.41147024287745,56.85680736666461,39.561831778011246,29.5655398306656,67.56689944997218,0.605648600210123,Compton,Los Angeles County,33.91,-118.24,8026.0,CA
90230,33090.0,38.4,73786.0,39455.0,10.788757932910244,5.424599576911453,557100.0,1965.0,2603.0,1531.0,4.397532059037019,71.0379869344302,36045.0,299500.0,7.537020247809005,19.92142641281354,1.4264128135388334,50.55605923239649,27.26805681474766,60.24478694469628,7.083711090964037,34.01631912964642,16.056210335448775,Culver City,Los Angeles County,34.0,-118.4,13344.0,CA
