Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
95628,40855.0,45.4,86181.0,46675.0,8.368620731856566,2.339982866234243,437200.0,1974,2172.0,1386.0,1.1639386853728242,81.30943102104443,13725.0,433560.0,8.789621833312935,19.454167176600173,0.7049320768571778,,,83.02043813486722,2.442785460775915,11.788030840778363,4.486598947497247,Fair Oaks,Sacramento County,38.66,-121.26,17294.0,CA
95629,940.0,56.0,66176.0,30839.0,14.893617021276595,0.0,398900.0,1979,1933.0,978.0,0.0,88.31460674157303,0.0,0.0,13.617021276595745,15.53191489361702,0.0,,,90.63829787234044,0.0,4.042553191489362,0.0,Fiddletown,Amador County,38.5,-120.7,453.0,CA
95630,78159.0,40.7,114405.0,47874.0,5.194539336480764,1.5225373917271203,524100.0,1995,2556.0,1710.0,1.6083044982698962,77.20415224913495,35175.0,697695.0,7.525684821965481,21.325759029670287,0.2840363873642191,,,70.1160454969997,3.407157205184304,12.187975792934914,17.18036310597628,Folsom,Sacramento County,38.67,-121.15,26093.0,CA
95631,6851.0,51.5,80772.0,37287.0,8.305356882206977,3.9994161436286673,368500.0,1986,2013.0,899.0,0.0,89.09636545515171,0.0,0.0,21.777842650707925,9.23952707633922,0.5108743249160707,,,95.29995621077217,0.0,11.910669975186105,1.2844840169318348,Foresthill,Placer County,39.1,-120.8,2667.0,CA
95632,31911.0,36.5,76334.0,30660.0,9.445018958979665,2.9613612860769014,354900.0,1992,1919.0,1250.0,0.704323570432357,79.01673640167364,4770.0,359075.0,16.24831562783993,8.59578201873962,2.159130080536492,,,77.48425307887562,1.8739619566920496,41.55620319012253,4.938735859108145,Galt,Sacramento County,38.3,-121.3,9633.0,CA
95633,4188.0,40.1,74884.0,30088.0,20.43935052531041,3.2951289398280803,366300.0,1983,2254.0,1705.0,0.0,80.14656895403064,-666666666.0,44545.0,16.236867239732568,12.20152817574021,0.0,,,95.12893982808023,0.8595988538681948,7.9274116523400195,1.5759312320916905,Garden Valley,El Dorado County,38.9,-120.8,1515.0,CA
95634,3559.0,49.0,52868.0,26656.0,9.468951952795727,5.422871593144142,294900.0,1980,1526.0,1379.0,0.0,74.29787234042553,0.0,0.0,19.022197246417534,9.356560831694296,0.0,,,93.42511941556616,0.2809778027535825,13.852205675751616,1.264400112391121,Georgetown,El Dorado County,38.9,-120.7,1580.0,CA
95638,2126.0,49.6,92708.0,40773.0,8.137347130761995,1.3640639698965191,593200.0,1985,2285.0,1337.0,0.9803921568627452,83.45588235294117,0.0,0.0,14.58137347130762,13.17027281279398,1.5522107243650047,,,79.11571025399812,2.539981185324553,18.861712135465662,4.421448730009407,Herald,Sacramento County,38.3,-121.1,766.0,CA
95639,335.0,39.0,59524.0,21047.0,0.0,0.0,450000.0,1981,2613.0,1653.0,0.0,91.0569105691057,0.0,0.0,25.970149253731343,2.6865671641791047,0.0,,,69.25373134328358,0.0,63.582089552238806,3.880597014925373,Hood,Sacramento County,38.372,-121.516,116.0,CA
95640,11598.0,46.0,67922.0,24289.0,8.010001724435247,1.1812381445076738,310400.0,1994,1698.0,1150.0,0.0283286118980169,75.63739376770538,0.0,0.0,16.41662355578548,6.613209173995516,0.9743059148128989,,,80.22072771167443,7.1132953957578895,19.192964304190376,0.7587515088808415,Ione,Amador County,38.3,-120.9,3189.0,CA
95641,1489.0,50.2,42926.0,27460.0,18.132975151108127,3.4251175285426463,253500.0,1975,1486.0,827.0,1.062215477996965,77.69347496206373,0.0,0.0,17.662860980523842,9.200805910006716,1.5446608462055071,,,84.4862323707186,0.6044325050369376,20.14775016789792,3.0221625251846875,Isleton,Sacramento County,38.17,-121.6,1190.0,CA
